trajectory_id,method,seed,rep,stress,G0,selected_stage,adverse_return
30800017,Static Zoning,909,17,historical,5428248.708122539,0,-5428248.708122539
30800018,Static Zoning,909,18,historical,2904342.19019108,0,-2904342.19019108
30800019,Static Zoning,909,19,historical,6485234.791056688,0,-6485234.791056688
30800020,Static Zoning,909,20,historical,5741243.266816132,0,-5741243.266816132
30800021,Static Zoning,909,21,historical,10698348.776105396,0,-10698348.776105396
30800022,Static Zoning,909,22,historical,6200430.99002828,0,-6200430.99002828
30800023,Static Zoning,909,23,historical,11481742.892731627,0,-11481742.892731627
30800024,Static Zoning,909,24,historical,6639490.9580753725,0,-6639490.9580753725
30800025,Static Zoning,909,25,historical,10122195.46743628,0,-10122195.46743628
30800026,Static Zoning,909,26,historical,-135028.7745035044,0,135028.7745035044
30800027,Static Zoning,909,27,historical,7657188.041901605,0,-7657188.041901605
30800028,Static Zoning,909,28,historical,6044021.667829787,0,-6044021.667829787
30800029,Static Zoning,909,29,historical,9350259.979041224,0,-9350259.979041224
30800030,Static Zoning,909,30,historical,1800855.7102219588,0,-1800855.7102219588
30800031,Static Zoning,909,31,historical,3249246.1995054353,0,-3249246.1995054353
30800032,Static Zoning,909,32,historical,4474445.037775426,0,-4474445.037775426
30800033,Static Zoning,909,33,historical,8212666.75137661,0,-8212666.75137661
30800034,Static Zoning,909,34,historical,6575646.875952935,0,-6575646.875952935
30800035,Static Zoning,909,35,historical,3936556.0250943317,0,-3936556.0250943317
30800036,Static Zoning,909,36,historical,7630645.363520481,0,-7630645.363520481
30800037,Static Zoning,909,37,historical,5976549.920005331,0,-5976549.920005331
30800038,Static Zoning,909,38,historical,4839569.978883854,0,-4839569.978883854
30800039,Static Zoning,909,39,historical,6695895.639071521,0,-6695895.639071521
30800040,Static Zoning,909,40,historical,7653587.2030892605,0,-7653587.2030892605
30800041,Static Zoning,909,41,historical,4868597.694567611,0,-4868597.694567611
30800042,Static Zoning,909,42,historical,12998298.154072514,0,-12998298.154072514
30800043,Static Zoning,909,43,historical,9187453.338257289,0,-9187453.338257289
30800044,Static Zoning,909,44,historical,10889771.030881407,0,-10889771.030881407
30800045,Static Zoning,909,45,historical,10092530.806561174,0,-10092530.806561174
30800046,Static Zoning,909,46,historical,8957129.033594076,0,-8957129.033594076
30800047,Static Zoning,909,47,historical,8757275.804330189,0,-8757275.804330189
30800048,Static Zoning,909,48,historical,4274085.430337837,0,-4274085.430337837
30800049,Static Zoning,909,49,historical,6367849.330798035,0,-6367849.330798035
30800050,Static Zoning,909,50,historical,10926605.043620005,0,-10926605.043620005
30800051,Static Zoning,909,51,historical,3296108.0440243892,0,-3296108.0440243892
30800052,Static Zoning,909,52,historical,8485250.69930242,0,-8485250.69930242
30800053,Static Zoning,909,53,historical,9360146.52831923,0,-9360146.52831923
30800054,Static Zoning,909,54,historical,4884865.441547081,0,-4884865.441547081
30800055,Static Zoning,909,55,historical,6737019.91288023,0,-6737019.91288023
30800056,Static Zoning,909,56,historical,11943660.282800794,0,-11943660.282800794
30800057,Static Zoning,909,57,historical,8140464.314364241,0,-8140464.314364241
30800058,Static Zoning,909,58,historical,4558442.625230951,0,-4558442.625230951
30800059,Static Zoning,909,59,historical,1573950.1028209324,0,-1573950.1028209324
30800060,Static Zoning,909,60,historical,8624033.49335164,0,-8624033.49335164
30800061,Static Zoning,909,61,historical,7680436.628105344,0,-7680436.628105344
30800062,Static Zoning,909,62,historical,5685485.444882359,0,-5685485.444882359
30800063,Static Zoning,909,63,historical,8255846.691078059,0,-8255846.691078059
30800064,Static Zoning,909,64,historical,9435390.689794896,0,-9435390.689794896
30800065,Static Zoning,909,65,historical,5829245.41683918,0,-5829245.41683918
30800066,Static Zoning,909,66,historical,5618833.760587342,0,-5618833.760587342
30800067,Static Zoning,909,67,historical,1066908.7895794522,0,-1066908.7895794522
30800068,Static Zoning,909,68,historical,2069737.8919161642,0,-2069737.8919161642
30800069,Static Zoning,909,69,historical,2978043.5507555,0,-2978043.5507555
30800070,Static Zoning,909,70,historical,8175900.716877148,0,-8175900.716877148
30800071,Static Zoning,909,71,historical,4938658.866878344,0,-4938658.866878344
30800072,Static Zoning,909,72,historical,4124663.3057985436,0,-4124663.3057985436
30800073,Static Zoning,909,73,historical,9544298.198455632,0,-9544298.198455632
30800074,Static Zoning,909,74,historical,5720984.002734546,0,-5720984.002734546
30800075,Static Zoning,909,75,historical,3396840.9835527623,0,-3396840.9835527623
30800076,Static Zoning,909,76,historical,3735446.1990405265,0,-3735446.1990405265
30800077,Static Zoning,909,77,historical,2577066.5721692136,0,-2577066.5721692136
30800078,Static Zoning,909,78,historical,7623733.369738557,0,-7623733.369738557
30800079,Static Zoning,909,79,historical,4242801.320877503,0,-4242801.320877503
30800080,Static Zoning,909,80,historical,11777986.134771936,0,-11777986.134771936
30800081,Static Zoning,909,81,historical,4388348.12759022,0,-4388348.12759022
30800082,Static Zoning,909,82,historical,7811215.6060575675,0,-7811215.6060575675
30800083,Static Zoning,909,83,historical,3026139.1819893504,0,-3026139.1819893504
30800084,Static Zoning,909,84,historical,8962118.739310961,0,-8962118.739310961
30800085,Static Zoning,909,85,historical,3904991.169238441,0,-3904991.169238441
30800086,Static Zoning,909,86,historical,6260096.683825348,0,-6260096.683825348
30800087,Static Zoning,909,87,historical,5088608.141968718,0,-5088608.141968718
30800088,Static Zoning,909,88,historical,7567238.926873523,0,-7567238.926873523
30800089,Static Zoning,909,89,historical,6238401.7794582555,0,-6238401.7794582555
30800090,Static Zoning,909,90,historical,6180186.931445058,0,-6180186.931445058
30800091,Static Zoning,909,91,historical,3018272.0830897777,0,-3018272.0830897777
30800092,Static Zoning,909,92,historical,6098241.402965879,0,-6098241.402965879
30800093,Static Zoning,909,93,historical,12840073.793116204,0,-12840073.793116204
30800094,Static Zoning,909,94,historical,8505313.009876743,0,-8505313.009876743
30800095,Static Zoning,909,95,historical,7413552.816559786,0,-7413552.816559786
30800096,Static Zoning,909,96,historical,4227514.415272394,0,-4227514.415272394
30800097,Static Zoning,909,97,historical,7171391.602101362,0,-7171391.602101362
30800098,Static Zoning,909,98,historical,9004317.431217713,0,-9004317.431217713
30800099,Static Zoning,909,99,historical,6828123.996120401,0,-6828123.996120401
30800000,Mean DQN,909,0,historical,4077123.2957398165,3,-4077123.2957398165
30800001,Mean DQN,909,1,historical,1854827.712124896,3,-1854827.712124896
30800002,Mean DQN,909,2,historical,8111873.622846603,3,-8111873.622846603
30800003,Mean DQN,909,3,historical,8626739.020723205,3,-8626739.020723205
30800004,Mean DQN,909,4,historical,10058376.3383998,3,-10058376.3383998
30800005,Mean DQN,909,5,historical,5138570.631950986,3,-5138570.631950986
30800006,Mean DQN,909,6,historical,2647777.659247625,3,-2647777.659247625
30800007,Mean DQN,909,7,historical,6397144.9671009835,3,-6397144.9671009835
30800008,Mean DQN,909,8,historical,5470576.722759077,3,-5470576.722759077
30800009,Mean DQN,909,9,historical,4703721.53872256,3,-4703721.53872256
30800010,Mean DQN,909,10,historical,1483677.5680823363,3,-1483677.5680823363
30800011,Mean DQN,909,11,historical,7055607.434967767,3,-7055607.434967767
30800012,Mean DQN,909,12,historical,2192643.013938651,3,-2192643.013938651
30800013,Mean DQN,909,13,historical,10056618.062517982,3,-10056618.062517982
30800014,Mean DQN,909,14,historical,7998503.566289848,3,-7998503.566289848
30800015,Mean DQN,909,15,historical,9425056.657921847,3,-9425056.657921847
30800016,Mean DQN,909,16,historical,8490174.120129444,3,-8490174.120129444
30800017,Mean DQN,909,17,historical,5463863.142111801,3,-5463863.142111801
30800018,Mean DQN,909,18,historical,2963728.0237276545,3,-2963728.0237276545
30800019,Mean DQN,909,19,historical,6493415.817830772,3,-6493415.817830772
30800020,Mean DQN,909,20,historical,5824640.627283712,3,-5824640.627283712
30800021,Mean DQN,909,21,historical,10779215.771444783,3,-10779215.771444783
30800022,Mean DQN,909,22,historical,6232222.209561754,3,-6232222.209561754
30800023,Mean DQN,909,23,historical,11497995.147042723,3,-11497995.147042723
30800024,Mean DQN,909,24,historical,6680078.542133071,3,-6680078.542133071
30800025,Mean DQN,909,25,historical,10202860.097380623,3,-10202860.097380623
30800026,Mean DQN,909,26,historical,-103210.26020038128,3,103210.26020038128
30800027,Mean DQN,909,27,historical,7709472.141784258,3,-7709472.141784258
30800028,Mean DQN,909,28,historical,6131987.379146567,3,-6131987.379146567
30800029,Mean DQN,909,29,historical,9381553.091880463,3,-9381553.091880463
30800030,Mean DQN,909,30,historical,1810937.650821642,3,-1810937.650821642
30800031,Mean DQN,909,31,historical,3329659.625066001,3,-3329659.625066001
30800032,Mean DQN,909,32,historical,4542814.668731844,3,-4542814.668731844
30800033,Mean DQN,909,33,historical,8286222.117508166,3,-8286222.117508166
30800034,Mean DQN,909,34,historical,6588462.588845976,3,-6588462.588845976
30800035,Mean DQN,909,35,historical,3962883.7576758373,3,-3962883.7576758373
30800036,Mean DQN,909,36,historical,7672761.392192861,3,-7672761.392192861
30800037,Mean DQN,909,37,historical,6051090.411880255,3,-6051090.411880255
30800038,Mean DQN,909,38,historical,4909693.578060438,3,-4909693.578060438
30800039,Mean DQN,909,39,historical,6750613.836426996,3,-6750613.836426996
30800040,Mean DQN,909,40,historical,7709589.943356873,3,-7709589.943356873
30800041,Mean DQN,909,41,historical,4934688.3829175085,3,-4934688.3829175085
30800042,Mean DQN,909,42,historical,13029699.785757232,3,-13029699.785757232
30800043,Mean DQN,909,43,historical,9253305.472719729,3,-9253305.472719729
30800044,Mean DQN,909,44,historical,10904891.540081687,3,-10904891.540081687
30800045,Mean DQN,909,45,historical,10120034.001358353,3,-10120034.001358353
30800046,Mean DQN,909,46,historical,9032497.232473915,3,-9032497.232473915
30800047,Mean DQN,909,47,historical,8777075.11244645,3,-8777075.11244645
30800048,Mean DQN,909,48,historical,4304544.838685064,3,-4304544.838685064
30800049,Mean DQN,909,49,historical,6385362.151315324,3,-6385362.151315324
30800050,Mean DQN,909,50,historical,10964289.665055482,3,-10964289.665055482
30800051,Mean DQN,909,51,historical,3269900.7326646713,3,-3269900.7326646713
30800052,Mean DQN,909,52,historical,8564095.294999924,3,-8564095.294999924
30800053,Mean DQN,909,53,historical,9429376.36495768,3,-9429376.36495768
30800054,Mean DQN,909,54,historical,4951899.393354189,3,-4951899.393354189
30800055,Mean DQN,909,55,historical,6791787.538685224,3,-6791787.538685224
30800056,Mean DQN,909,56,historical,11990916.870803218,3,-11990916.870803218
30800057,Mean DQN,909,57,historical,8173634.931851329,3,-8173634.931851329
30800058,Mean DQN,909,58,historical,4608441.4045248795,3,-4608441.4045248795
30800059,Mean DQN,909,59,historical,1612528.4306703676,3,-1612528.4306703676
30800060,Mean DQN,909,60,historical,8653855.335106611,3,-8653855.335106611
30800061,Mean DQN,909,61,historical,7741015.55354337,3,-7741015.55354337
30800062,Mean DQN,909,62,historical,5735925.12486682,3,-5735925.12486682
30800063,Mean DQN,909,63,historical,8310523.884665294,3,-8310523.884665294
30800064,Mean DQN,909,64,historical,9452648.662219603,3,-9452648.662219603
30800065,Mean DQN,909,65,historical,5882882.004257674,3,-5882882.004257674
30800066,Mean DQN,909,66,historical,5668439.494312971,3,-5668439.494312971
30800067,Mean DQN,909,67,historical,1145840.1411355236,3,-1145840.1411355236
30800068,Mean DQN,909,68,historical,2142672.6932856846,3,-2142672.6932856846
30800069,Mean DQN,909,69,historical,3021032.2181881396,3,-3021032.2181881396
30800070,Mean DQN,909,70,historical,8176470.553460959,3,-8176470.553460959
30800071,Mean DQN,909,71,historical,4958657.979235796,3,-4958657.979235796
30800072,Mean DQN,909,72,historical,4188942.3293023137,3,-4188942.3293023137
30800073,Mean DQN,909,73,historical,9586408.600511834,3,-9586408.600511834
30800074,Mean DQN,909,74,historical,5780815.742191004,3,-5780815.742191004
30800075,Mean DQN,909,75,historical,3508183.9005989474,3,-3508183.9005989474
30800076,Mean DQN,909,76,historical,3778999.913756958,3,-3778999.913756958
30800077,Mean DQN,909,77,historical,2678858.3622422176,3,-2678858.3622422176
30800078,Mean DQN,909,78,historical,7662831.229063893,3,-7662831.229063893
30800079,Mean DQN,909,79,historical,4271690.752674748,3,-4271690.752674748
30800080,Mean DQN,909,80,historical,11800704.652708197,3,-11800704.652708197
30800081,Mean DQN,909,81,historical,4446200.569534194,3,-4446200.569534194
30800082,Mean DQN,909,82,historical,7853690.076425979,3,-7853690.076425979
30800083,Mean DQN,909,83,historical,3120037.507492886,3,-3120037.507492886
30800084,Mean DQN,909,84,historical,9009722.388298664,3,-9009722.388298664
30800085,Mean DQN,909,85,historical,3896872.7579506305,3,-3896872.7579506305
30800086,Mean DQN,909,86,historical,6330002.544122533,3,-6330002.544122533
30800087,Mean DQN,909,87,historical,5126961.436051575,3,-5126961.436051575
30800088,Mean DQN,909,88,historical,7628984.453072047,3,-7628984.453072047
30800089,Mean DQN,909,89,historical,6241327.680777941,3,-6241327.680777941
30800090,Mean DQN,909,90,historical,6233575.29270992,3,-6233575.29270992
30800091,Mean DQN,909,91,historical,3076670.2790312287,3,-3076670.2790312287
30800092,Mean DQN,909,92,historical,6138964.170900977,3,-6138964.170900977
30800093,Mean DQN,909,93,historical,12902095.77574033,3,-12902095.77574033
30800094,Mean DQN,909,94,historical,8565823.772960972,3,-8565823.772960972
30800095,Mean DQN,909,95,historical,7465195.113215392,3,-7465195.113215392
30800096,Mean DQN,909,96,historical,4228928.346312872,3,-4228928.346312872
30800097,Mean DQN,909,97,historical,7186238.01031781,3,-7186238.01031781
30800098,Mean DQN,909,98,historical,9046359.271777693,3,-9046359.271777693
30800099,Mean DQN,909,99,historical,6888989.888690234,3,-6888989.888690234
30800000,QR Mean,909,0,historical,4072360.072875279,4,-4072360.072875279
30800001,QR Mean,909,1,historical,1875887.45514936,4,-1875887.45514936
30800002,QR Mean,909,2,historical,8115988.832913274,4,-8115988.832913274
30800003,QR Mean,909,3,historical,8684519.358954169,4,-8684519.358954169
30800004,QR Mean,909,4,historical,10070590.580565743,4,-10070590.580565743
30800005,QR Mean,909,5,historical,5194878.906162298,4,-5194878.906162298
30800006,QR Mean,909,6,historical,2641957.5029242886,4,-2641957.5029242886
30800007,QR Mean,909,7,historical,6384384.252088042,4,-6384384.252088042
30800008,QR Mean,909,8,historical,5450709.30985314,4,-5450709.30985314
30800009,QR Mean,909,9,historical,4689820.908090938,4,-4689820.908090938
30800010,QR Mean,909,10,historical,1504695.5608623961,4,-1504695.5608623961
30800011,QR Mean,909,11,historical,7052935.560473013,4,-7052935.560473013
30800012,QR Mean,909,12,historical,2189366.8447635556,4,-2189366.8447635556
30800013,QR Mean,909,13,historical,10031970.263959272,4,-10031970.263959272
30800014,QR Mean,909,14,historical,7989100.187789287,4,-7989100.187789287
30800015,QR Mean,909,15,historical,9424726.625151388,4,-9424726.625151388
30800016,QR Mean,909,16,historical,8466484.079148503,4,-8466484.079148503
30800017,QR Mean,909,17,historical,5486001.075420121,4,-5486001.075420121
30800018,QR Mean,909,18,historical,2964907.010483778,4,-2964907.010483778
30800019,QR Mean,909,19,historical,6510631.0736010065,4,-6510631.0736010065
30800020,QR Mean,909,20,historical,5816348.5586735355,4,-5816348.5586735355
30800021,QR Mean,909,21,historical,10791322.456587851,4,-10791322.456587851
30800022,QR Mean,909,22,historical,6226223.121126339,4,-6226223.121126339
30800023,QR Mean,909,23,historical,11502466.488256091,4,-11502466.488256091
30800024,QR Mean,909,24,historical,6707998.498786041,4,-6707998.498786041
30800025,QR Mean,909,25,historical,10176573.052785836,4,-10176573.052785836
30800026,QR Mean,909,26,historical,-125562.11574477609,4,125562.11574477609
30800027,QR Mean,909,27,historical,7698258.736523178,4,-7698258.736523178
30800028,QR Mean,909,28,historical,6108107.92073836,4,-6108107.92073836
30800029,QR Mean,909,29,historical,9397183.99045656,4,-9397183.99045656
30800030,QR Mean,909,30,historical,1821089.650015888,4,-1821089.650015888
30800031,QR Mean,909,31,historical,3316473.103448743,4,-3316473.103448743
30800032,QR Mean,909,32,historical,4514664.292680387,4,-4514664.292680387
30800033,QR Mean,909,33,historical,8269146.867891836,4,-8269146.867891836
30800034,QR Mean,909,34,historical,6584453.143433641,4,-6584453.143433641
30800035,QR Mean,909,35,historical,3948784.4421425983,4,-3948784.4421425983
30800036,QR Mean,909,36,historical,7661526.268795412,4,-7661526.268795412
30800037,QR Mean,909,37,historical,6090712.885665748,4,-6090712.885665748
30800038,QR Mean,909,38,historical,4884127.6166467555,4,-4884127.6166467555
30800039,QR Mean,909,39,historical,6739525.8917804435,4,-6739525.8917804435
30800040,QR Mean,909,40,historical,7694873.609773531,4,-7694873.609773531
30800041,QR Mean,909,41,historical,4919726.624695364,4,-4919726.624695364
30800042,QR Mean,909,42,historical,13014575.101508655,4,-13014575.101508655
30800043,QR Mean,909,43,historical,9249826.470796315,4,-9249826.470796315
30800044,QR Mean,909,44,historical,10890643.617272545,4,-10890643.617272545
30800045,QR Mean,909,45,historical,10121757.419916667,4,-10121757.419916667
30800046,QR Mean,909,46,historical,9030529.45098115,4,-9030529.45098115
30800047,QR Mean,909,47,historical,8789480.010686934,4,-8789480.010686934
30800048,QR Mean,909,48,historical,4301859.532051627,4,-4301859.532051627
30800049,QR Mean,909,49,historical,6367000.470509128,4,-6367000.470509128
30800050,QR Mean,909,50,historical,10965677.220834665,4,-10965677.220834665
30800051,QR Mean,909,51,historical,3363861.9816643633,4,-3363861.9816643633
30800052,QR Mean,909,52,historical,8542523.900454123,4,-8542523.900454123
30800053,QR Mean,909,53,historical,9414970.078990802,4,-9414970.078990802
30800054,QR Mean,909,54,historical,4975928.032240887,4,-4975928.032240887
30800055,QR Mean,909,55,historical,6782132.044510212,4,-6782132.044510212
30800056,QR Mean,909,56,historical,11979621.770259615,4,-11979621.770259615
30800057,QR Mean,909,57,historical,8182259.995224184,4,-8182259.995224184
30800058,QR Mean,909,58,historical,4588079.637883026,4,-4588079.637883026
30800059,QR Mean,909,59,historical,1596537.1867455752,4,-1596537.1867455752
30800060,QR Mean,909,60,historical,8641675.01307229,4,-8641675.01307229
30800061,QR Mean,909,61,historical,7734990.501075056,4,-7734990.501075056
30800062,QR Mean,909,62,historical,5721619.29262535,4,-5721619.29262535
30800063,QR Mean,909,63,historical,8298329.688446718,4,-8298329.688446718
30800064,QR Mean,909,64,historical,9449275.774075776,4,-9449275.774075776
30800065,QR Mean,909,65,historical,5876978.432571985,4,-5876978.432571985
30800066,QR Mean,909,66,historical,5660423.135973337,4,-5660423.135973337
30800067,QR Mean,909,67,historical,1136130.269964667,4,-1136130.269964667
30800068,QR Mean,909,68,historical,2122795.0480290256,4,-2122795.0480290256
30800069,QR Mean,909,69,historical,3026709.8245583954,4,-3026709.8245583954
30800070,QR Mean,909,70,historical,8193720.125301793,4,-8193720.125301793
30800071,QR Mean,909,71,historical,4939683.873872276,4,-4939683.873872276
30800072,QR Mean,909,72,historical,4179316.3346901843,4,-4179316.3346901843
30800073,QR Mean,909,73,historical,9582626.136117194,4,-9582626.136117194
30800074,QR Mean,909,74,historical,5762513.804932529,4,-5762513.804932529
30800075,QR Mean,909,75,historical,3493071.6529600373,4,-3493071.6529600373
30800076,QR Mean,909,76,historical,3782513.480409282,4,-3782513.480409282
30800077,QR Mean,909,77,historical,2690298.653844548,4,-2690298.653844548
30800078,QR Mean,909,78,historical,7669555.917852933,4,-7669555.917852933
30800079,QR Mean,909,79,historical,4265265.034626122,4,-4265265.034626122
30800080,QR Mean,909,80,historical,11787196.871856645,4,-11787196.871856645
30800081,QR Mean,909,81,historical,4418881.719962104,4,-4418881.719962104
30800082,QR Mean,909,82,historical,7853634.939456617,4,-7853634.939456617
30800083,QR Mean,909,83,historical,3106906.9694220894,4,-3106906.9694220894
30800084,QR Mean,909,84,historical,8986035.069922779,4,-8986035.069922779
30800085,QR Mean,909,85,historical,3998649.6328085326,4,-3998649.6328085326
30800086,QR Mean,909,86,historical,6338861.610344411,4,-6338861.610344411
30800087,QR Mean,909,87,historical,5129075.418965869,4,-5129075.418965869
30800088,QR Mean,909,88,historical,7628314.157122891,4,-7628314.157122891
30800089,QR Mean,909,89,historical,6262014.502346622,4,-6262014.502346622
30800090,QR Mean,909,90,historical,6229886.683220721,4,-6229886.683220721
30800091,QR Mean,909,91,historical,3064270.722213647,4,-3064270.722213647
30800092,QR Mean,909,92,historical,6129388.355986189,4,-6129388.355986189
30800093,QR Mean,909,93,historical,12889326.129109636,4,-12889326.129109636
30800094,QR Mean,909,94,historical,8551138.697263524,4,-8551138.697263524
30800095,QR Mean,909,95,historical,7451582.129342365,4,-7451582.129342365
30800096,QR Mean,909,96,historical,4218520.075371867,4,-4218520.075371867
30800097,QR Mean,909,97,historical,7219468.083508344,4,-7219468.083508344
30800098,QR Mean,909,98,historical,9034591.107003063,4,-9034591.107003063
30800099,QR Mean,909,99,historical,6886596.475642889,4,-6886596.475642889
30800000,Tail-QR Zoning,909,0,historical,3980406.243224606,2,-3980406.243224606
30800001,Tail-QR Zoning,909,1,historical,1813065.8627219077,2,-1813065.8627219077
30800002,Tail-QR Zoning,909,2,historical,8037914.003236042,2,-8037914.003236042
30800003,Tail-QR Zoning,909,3,historical,8593375.593615033,2,-8593375.593615033
30800004,Tail-QR Zoning,909,4,historical,9995173.726882849,2,-9995173.726882849
30800005,Tail-QR Zoning,909,5,historical,5099019.348869413,2,-5099019.348869413
30800006,Tail-QR Zoning,909,6,historical,2577330.6098743975,2,-2577330.6098743975
30800007,Tail-QR Zoning,909,7,historical,6334656.185192816,2,-6334656.185192816
30800008,Tail-QR Zoning,909,8,historical,5375252.281764709,2,-5375252.281764709
30800009,Tail-QR Zoning,909,9,historical,4609844.617740678,2,-4609844.617740678
30800010,Tail-QR Zoning,909,10,historical,1386571.9831903877,2,-1386571.9831903877
30800011,Tail-QR Zoning,909,11,historical,6950274.620718853,2,-6950274.620718853
30800012,Tail-QR Zoning,909,12,historical,2121637.0699509857,2,-2121637.0699509857
30800013,Tail-QR Zoning,909,13,historical,9944443.872013617,2,-9944443.872013617
30800014,Tail-QR Zoning,909,14,historical,7909744.7706719395,2,-7909744.7706719395
30800015,Tail-QR Zoning,909,15,historical,9360704.887772864,2,-9360704.887772864
30800016,Tail-QR Zoning,909,16,historical,8405209.542729877,2,-8405209.542729877
30800017,Tail-QR Zoning,909,17,historical,5425759.478430125,2,-5425759.478430125
30800018,Tail-QR Zoning,909,18,historical,2870300.102266836,2,-2870300.102266836
30800019,Tail-QR Zoning,909,19,historical,6465870.9600775475,2,-6465870.9600775475
30800020,Tail-QR Zoning,909,20,historical,5707187.992340052,2,-5707187.992340052
30800021,Tail-QR Zoning,909,21,historical,10681209.29377085,2,-10681209.29377085
30800022,Tail-QR Zoning,909,22,historical,6158435.778161016,2,-6158435.778161016
30800023,Tail-QR Zoning,909,23,historical,11451079.366069414,2,-11451079.366069414
30800024,Tail-QR Zoning,909,24,historical,6610669.372812222,2,-6610669.372812222
30800025,Tail-QR Zoning,909,25,historical,10069537.347606966,2,-10069537.347606966
30800026,Tail-QR Zoning,909,26,historical,-175546.19997964054,2,175546.19997964054
30800027,Tail-QR Zoning,909,27,historical,7618761.594577749,2,-7618761.594577749
30800028,Tail-QR Zoning,909,28,historical,6015445.76688495,2,-6015445.76688495
30800029,Tail-QR Zoning,909,29,historical,9315642.160085782,2,-9315642.160085782
30800030,Tail-QR Zoning,909,30,historical,1768073.194406086,2,-1768073.194406086
30800031,Tail-QR Zoning,909,31,historical,3219822.7064931556,2,-3219822.7064931556
30800032,Tail-QR Zoning,909,32,historical,4442577.849245032,2,-4442577.849245032
30800033,Tail-QR Zoning,909,33,historical,8175871.515039006,2,-8175871.515039006
30800034,Tail-QR Zoning,909,34,historical,6526658.747571666,2,-6526658.747571666
30800035,Tail-QR Zoning,909,35,historical,3903348.098299234,2,-3903348.098299234
30800036,Tail-QR Zoning,909,36,historical,7593976.70343032,2,-7593976.70343032
30800037,Tail-QR Zoning,909,37,historical,5947925.143850841,2,-5947925.143850841
30800038,Tail-QR Zoning,909,38,historical,4792129.034545003,2,-4792129.034545003
30800039,Tail-QR Zoning,909,39,historical,6657959.088944004,2,-6657959.088944004
30800040,Tail-QR Zoning,909,40,historical,7605983.3781605465,2,-7605983.3781605465
30800041,Tail-QR Zoning,909,41,historical,4833942.069823341,2,-4833942.069823341
30800042,Tail-QR Zoning,909,42,historical,12959275.974024832,2,-12959275.974024832
30800043,Tail-QR Zoning,909,43,historical,9160638.215802483,2,-9160638.215802483
30800044,Tail-QR Zoning,909,44,historical,10841827.109915152,2,-10841827.109915152
30800045,Tail-QR Zoning,909,45,historical,10047051.160795502,2,-10047051.160795502
30800046,Tail-QR Zoning,909,46,historical,8932789.613245646,2,-8932789.613245646
30800047,Tail-QR Zoning,909,47,historical,8729696.711466312,2,-8729696.711466312
30800048,Tail-QR Zoning,909,48,historical,4254022.290756773,2,-4254022.290756773
30800049,Tail-QR Zoning,909,49,historical,6329454.379203054,2,-6329454.379203054
30800050,Tail-QR Zoning,909,50,historical,10885575.526734883,2,-10885575.526734883
30800051,Tail-QR Zoning,909,51,historical,3312091.8457952747,2,-3312091.8457952747
30800052,Tail-QR Zoning,909,52,historical,8446366.875210792,2,-8446366.875210792
30800053,Tail-QR Zoning,909,53,historical,9323021.160996629,2,-9323021.160996629
30800054,Tail-QR Zoning,909,54,historical,4880632.415498386,2,-4880632.415498386
30800055,Tail-QR Zoning,909,55,historical,6694924.4760245355,2,-6694924.4760245355
30800056,Tail-QR Zoning,909,56,historical,11887847.266206812,2,-11887847.266206812
30800057,Tail-QR Zoning,909,57,historical,8112984.317762107,2,-8112984.317762107
30800058,Tail-QR Zoning,909,58,historical,4514523.919325673,2,-4514523.919325673
30800059,Tail-QR Zoning,909,59,historical,1537766.596168192,2,-1537766.596168192
30800060,Tail-QR Zoning,909,60,historical,8579557.454495324,2,-8579557.454495324
30800061,Tail-QR Zoning,909,61,historical,7639558.029774798,2,-7639558.029774798
30800062,Tail-QR Zoning,909,62,historical,5646590.346387916,2,-5646590.346387916
30800063,Tail-QR Zoning,909,63,historical,8224549.004441932,2,-8224549.004441932
30800064,Tail-QR Zoning,909,64,historical,9396321.178543162,2,-9396321.178543162
30800065,Tail-QR Zoning,909,65,historical,5795723.749645631,2,-5795723.749645631
30800066,Tail-QR Zoning,909,66,historical,5592448.978632168,2,-5592448.978632168
30800067,Tail-QR Zoning,909,67,historical,1047029.3151288748,2,-1047029.3151288748
30800068,Tail-QR Zoning,909,68,historical,2030127.8373334012,2,-2030127.8373334012
30800069,Tail-QR Zoning,909,69,historical,2950362.821177441,2,-2950362.821177441
30800070,Tail-QR Zoning,909,70,historical,8150725.294642105,2,-8150725.294642105
30800071,Tail-QR Zoning,909,71,historical,4894926.031218287,2,-4894926.031218287
30800072,Tail-QR Zoning,909,72,historical,4107514.07476569,2,-4107514.07476569
30800073,Tail-QR Zoning,909,73,historical,9498860.400974443,2,-9498860.400974443
30800074,Tail-QR Zoning,909,74,historical,5679039.984794946,2,-5679039.984794946
30800075,Tail-QR Zoning,909,75,historical,3367401.1088144523,2,-3367401.1088144523
30800076,Tail-QR Zoning,909,76,historical,3695343.2039141026,2,-3695343.2039141026
30800077,Tail-QR Zoning,909,77,historical,2567973.2374720704,2,-2567973.2374720704
30800078,Tail-QR Zoning,909,78,historical,7596754.7743864935,2,-7596754.7743864935
30800079,Tail-QR Zoning,909,79,historical,4206525.359668744,2,-4206525.359668744
30800080,Tail-QR Zoning,909,80,historical,11730239.41502043,2,-11730239.41502043
30800081,Tail-QR Zoning,909,81,historical,4339400.439667545,2,-4339400.439667545
30800082,Tail-QR Zoning,909,82,historical,7780891.849353085,2,-7780891.849353085
30800083,Tail-QR Zoning,909,83,historical,2988574.8580346024,2,-2988574.8580346024
