code_commune,rga_hazard,flood_hazard,exposure_proxy,mhat,qhat_0.99,tail_mean_ratio
01104,0.32962547785346785,0.3529504756977379,433.0,158.58137088401438,414.06785306800293,2.6110750005487726
01105,0.7507688770084218,0.3529504756977379,2016.0,247.04220957888748,863.8029203453317,3.4965802881126486
01106,0.7507688770084218,0.3529504756977379,168.0,223.59665185684722,756.3663770914418,3.382726757356316
01107,0.32962547785346785,0.8085280676036906,143.0,196.8493452675742,594.8009811066763,3.0216050772136063
01108,0.7507688770084218,0.3529504756977379,1360.0,242.59679350983532,848.2591661458247,3.4965802881126486
01109,0.32962547785346785,0.3529504756977379,2398.0,205.35522785253906,620.5023991115889,3.021605077213606
01110,0.32962547785346785,0.3529504756977379,159.0,174.98770547104752,478.8159361780677,2.736283299956121
01111,0.32962547785346785,0.3529504756977379,134.0,158.0478314795796,401.87483463410143,2.542741845123166
01112,0.32962547785346785,0.3529504756977379,480.0,200.97945361717268,591.7952435873617,2.944555938114043
01113,0.32962547785346785,0.3529504756977379,839.0,181.9420882176172,512.1875616102091,2.8151131309298374
01114,0.32962547785346785,0.3529504756977379,668.0,190.7014700099733,541.3903910916531,2.8389418868314937
01115,0.9579057802305194,0.3529504756977379,1356.0,267.04686733570406,1005.2219268527556,3.7642153861670025
01116,0.32962547785346785,0.3529504756977379,494.0,179.831221943488,492.069169414669,2.736283299956121
01117,0.32962547785346785,0.3529504756977379,155.0,170.53349855461408,466.6279641780818,2.736283299956121
01118,0.32962547785346785,0.3529504756977379,1333.0,183.42334809636264,520.7282259336376,2.8389418868314937
01121,0.32962547785346785,0.3529504756977379,116.0,169.8759868713485,461.62159338378,2.7174034534579516
01123,0.7507688770084218,0.3529504756977379,1179.0,250.02499131080666,883.8088270860408,3.5348819430109524
01124,0.9579057802305194,0.3529504756977379,703.0,246.96269397324238,900.712004567011,3.6471581601089933
01125,0.7507688770084218,0.8085280676036906,601.0,252.03518385128686,910.8680585342196,3.6140511995804383
01127,0.9866775890316462,0.3529504756977379,522.0,249.5375048527748,910.1027470770351,3.6471581601089933
01128,0.9579057802305194,0.3529504756977379,289.0,243.95508238292197,889.7427694129356,3.6471581601089933
01129,0.32962547785346785,0.3529504756977379,326.0,172.98188418791747,473.3274408983424,2.736283299956121
01130,0.9579057802305194,0.3529504756977379,2388.0,271.8144989574592,1046.8484720149806,3.8513341857412082
01133,0.7507688770084218,0.9412779167025955,380.0,283.3357912485818,1091.2208188796978,3.8513341857412082
01134,0.8895691414446265,0.3529504756977379,1847.0,272.1060719986672,1024.2658628868492,3.7642153861670025
01135,0.32962547785346785,0.3529504756977379,2416.0,198.07898722592358,583.254658051709,2.9445559381140436
01136,0.7507688770084218,0.3529504756977379,984.0,243.01204053612528,849.7111107126476,3.4965802881126486
01138,0.32962547785346785,0.3529504756977379,3453.0,202.48936696265912,596.2412678948515,2.944555938114043
01139,0.8895691414446265,0.3529504756977379,472.0,223.45626920035514,765.341035804286,3.4250148297162637
01140,0.8895691414446265,0.3529504756977379,825.0,254.4978722287803,928.193991429572,3.6471581601089933
01141,0.32962547785346785,0.3529504756977379,424.0,197.728584247665,582.2228768813449,2.944555938114043
01142,0.32962547785346785,0.9412779167025955,4778.0,264.1693027865717,913.7728636844967,3.4590425687073654
01143,0.32962547785346785,0.3529504756977379,10464.0,211.7751548960806,646.8619661497353,3.0544752356203184
01145,0.32962547785346785,0.3529504756977379,1245.0,183.9129923347637,522.1182974716801,2.8389418868314937
01146,0.32962547785346785,0.3529504756977379,456.0,199.6675182565873,587.9321765309282,2.944555938114043
01147,0.9579057802305194,0.3529504756977379,554.0,247.33315650343454,902.063140007016,3.6471581601089933
01148,0.8895691414446265,0.3529504756977379,2074.0,266.81746113239427,996.2416690383183,3.7337948753810575
01149,0.9967089189732977,0.8085280676036906,1104.0,342.37743100842516,1491.8352564788001,4.357282698467614
01150,0.32962547785346785,0.3529504756977379,215.0,175.14973623788694,479.2592982594495,2.736283299956121
01151,0.32962547785346785,0.3529504756977379,1129.0,188.90090629112535,536.2786953303066,2.8389418868314937
01152,0.32962547785346785,0.3529504756977379,784.0,175.45306588379566,480.08929410393114,2.736283299956121
01153,0.32962547785346785,0.3529504756977379,2328.0,204.86001266090983,619.0060543742488,3.0216050772136063
01155,0.32962547785346785,0.3529504756977379,142.0,161.04598325327976,425.4407147479809,2.6417344050045823
01156,0.32962547785346785,0.3529504756977379,934.0,197.00387075183195,580.0889174537582,2.9445559381140427
01157,0.9579057802305194,0.3529504756977379,2533.0,289.80915777401253,1151.0007314351976,3.9715816445411476
01158,0.32962547785346785,0.3529504756977379,1082.0,195.45029460897263,570.4661911857709,2.91872771195906
01159,0.8895691414446265,0.3529504756977379,3411.0,277.2762654767221,1067.8835601251546,3.8513341857412087
01160,0.32962547785346785,0.3529504756977379,12094.0,217.07495770683624,663.0500825888593,3.0544752356203184
01162,0.32962547785346785,0.3529504756977379,71.0,172.61508922796145,472.3237859749066,2.736283299956121
01163,0.9579057802305194,0.3529504756977379,2034.0,256.7439360854308,958.6291928409432,3.7337948753810575
01165,0.7507688770084218,0.3529504756977379,1597.0,249.88668974409694,883.3199473751885,3.5348819430109524
01166,0.32962547785346785,0.3529504756977379,2582.0,212.02030112933724,647.6107592483232,3.0544752356203184
