code_commune,mhat,loc_rel,zone_static_zoning,rel_static_zoning,zone_mean_dqn,rel_mean_dqn,zone_qr_mean,rel_qr_mean,zone_tail_qr_zoning,rel_tail_qr_zoning
01074,195.56043530776932,0.7187318166208692,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01075,197.94353070614522,0.7274902675936334,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01076,175.65793359327563,0.6455853174834246,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01077,172.3652113269628,0.6334837681471771,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01078,301.02077586330154,1.1063240309133164,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01079,228.62349610913486,0.8402465479386492,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01080,170.14621802267789,0.625328431991639,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01081,171.54007153794333,0.6304511801976015,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01082,177.58756017287632,0.6526771610599317,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01083,260.2194300231776,0.9563692337167509,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01084,195.00446641659508,0.716688496710533,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01085,175.8347356740841,0.6462351078181713,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01087,164.36205424529047,0.6040702335589567,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01088,205.02907673205564,0.7535313600003809,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01089,287.10048319227224,1.055163594378199,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01090,172.87402478489082,0.635353780454944,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01092,307.64739729403004,1.1306784646282482,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01093,211.37925733351358,0.7768698069228047,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01094,227.79471312856305,0.8372005703804924,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01095,215.10636063462758,0.7905678114405768,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01096,192.29466352865506,0.7067293168321058,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01098,194.73001344949617,0.715679815791463,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01099,240.61346341879482,0.8843125727055432,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
01100,170.7721309044675,0.627628812955033,0,0.9068381139068498,0,0.8229975978010885,0,0.8179220409094762,0,0.8229975978010885
